timestamp,hour,hour_of_day,is_weekday,LP1_powered,LP1_demand_kw,LP1_effective_kw,LP2_powered,LP2_demand_kw,LP2_effective_kw,LP3_powered,LP3_demand_kw,LP3_effective_kw,LP4_powered,LP4_demand_kw,LP4_effective_kw,LP5_powered,LP5_demand_kw,LP5_effective_kw,LP6_powered,LP6_demand_kw,LP6_effective_kw,LP7_powered,LP7_demand_kw,LP7_effective_kw,LP8_powered,LP8_demand_kw,LP8_effective_kw
7/1/2024 20:00,4388,20,1,1,4.22,4.22,1,74.44,45.89,0,56.44,0,1,84,84,0,23.26,0,0,31.58,0,0,21.22,0,1,15.89,15.89
7/1/2024 21:00,4389,21,1,1,5.45,5.45,1,5.37,5.37,1,53.51,37.79,1,69.66,69.66,0,25.31,0,0,35.59,0,0,1.18,0,1,15.72,15.72
7/1/2024 22:00,4390,22,1,1,5.36,5.36,1,4.66,4.66,1,52.14,36.32,1,74.92,74.92,0,23.53,0,0,3.75,0,0,1.62,0,1,15.82,15.82
7/1/2024 23:00,4391,23,1,1,4.64,4.64,0,4.06,0,0,12.25,0,1,78.99,78.94,0,1.61,0,0,3.5,0,0,1.47,0,1,16.36,16.36
7/2/2024 0:00,4392,0,1,1,5.35,5.35,0,4.11,0,0,13.73,0,1,47.09,46.94,0,1.81,0,0,3.83,0,0,1.36,0,1,17.99,17.99
7/2/2024 1:00,4393,1,1,1,5.89,5.89,0,3.73,0,0,13.82,0,1,59.26,58.8,0,1.6,0,0,3.71,0,0,1.4,0,1,18,18
7/2/2024 2:00,4394,2,1,1,4.46,4.46,0,4.8,0,0,14.46,0,1,42.68,42.68,0,1.76,0,0,4.09,0,0,1.49,0,1,18,18
7/2/2024 3:00,4395,3,1,1,4.83,4.83,0,4.33,0,0,11.98,0,1,53.6,52.43,0,1.82,0,0,4.3,0,0,1.44,0,1,17.47,17.47
7/2/2024 4:00,4396,4,1,1,4.45,4.45,1,4.22,3.1,0,13.67,0,1,38.87,38.87,0,1.68,0,0,3.59,0,0,1.44,0,1,14.78,14.78
7/2/2024 5:00,4397,5,1,1,5.47,5.47,0,4.29,0,0,13.34,0,1,36.48,36.48,0,1.76,0,0,3.53,0,0,1.4,0,1,16.38,16.38
7/2/2024 6:00,4398,6,1,1,5.05,5.05,1,4.41,2.28,0,13.5,0,1,75.46,75.46,0,1.58,0,0,33.86,0,0,22.41,0,1,15.63,15.63
7/2/2024 7:00,4399,7,1,1,4.92,4.92,1,85.1,85.1,1,14.91,14.91,1,79.57,79.57,0,1.8,0,0,30.75,0,0,20.31,0,0,0,0
7/2/2024 8:00,4400,8,1,1,44.01,44.01,1,70.65,70.65,1,59.8,59.8,1,84,84,0,26.73,0,0,33.61,0,0,21.57,0,0,0,0
7/2/2024 9:00,4401,9,1,1,41.29,41.29,1,74.39,74.39,1,58.64,58.64,1,44.64,44.64,1,28.38,28.38,1,29.55,29.55,1,23.23,19.78,0,0,0
7/2/2024 10:00,4402,10,1,1,41.83,41.83,1,84.38,84.38,1,54.64,54.64,1,40.18,40.18,0,27.81,0,0,29.97,0,0,21.3,0,0,0,0
7/2/2024 11:00,4403,11,1,1,44.17,44.17,1,77.49,77.49,1,53.41,53.41,1,41.12,41.12,1,25.96,25.96,1,34.23,34.23,1,1.45,1.45,0,0,0
7/2/2024 12:00,4404,12,1,1,41.11,41.11,1,85.14,85.14,1,59.46,59.46,1,40.32,40.32,1,31.04,31.04,1,33.72,33.72,1,1.2,1.2,0,0,0
7/2/2024 13:00,4405,13,1,1,41.6,41.6,1,78.12,78.12,1,61.66,61.66,1,44.37,44.37,1,27.22,27.22,1,35.16,35.16,1,1.37,1.37,0,0,0
7/2/2024 14:00,4406,14,1,1,42.68,42.68,1,91.6,91.6,1,61.17,61.17,1,35.64,35.64,1,28.01,28.01,1,31.11,31.11,1,1.65,1.65,0,0,0
7/2/2024 15:00,4407,15,1,1,43.53,43.53,1,82.71,82.71,1,56.36,56.36,1,37.44,37.44,1,24.49,24.49,1,34.91,34.91,1,20.3,20.3,0,0,0
7/2/2024 16:00,4408,16,1,1,45.3,45.3,1,89.33,89.33,1,54.41,54.41,1,42.26,42.26,1,24.67,24.67,1,32.76,32.76,1,17.66,17.66,0,0,0
7/2/2024 17:00,4409,17,1,1,45.24,45.24,1,84.72,84.72,1,57.24,57.24,1,42.88,42.88,1,25.57,19.95,0,32.66,0,0,19.44,0,0,0,0
7/2/2024 18:00,4410,18,1,1,4.47,4.47,1,85.12,48.27,0,57.51,0,1,83.23,83.23,0,23.38,0,0,29.48,0,0,17.91,0,1,14.02,14.02
7/2/2024 19:00,4411,19,1,1,5.66,5.66,1,76.46,54.76,0,52.5,0,1,74.71,74.71,0,25.5,0,0,33.31,0,0,19.05,0,1,14.86,14.86
7/2/2024 20:00,4412,20,1,1,5.11,5.11,1,88.95,57.23,0,53.4,0,1,72.14,72.14,0,25.34,0,0,30.99,0,0,19.14,0,1,15.51,15.51
7/2/2024 21:00,4413,21,1,1,4.95,4.95,1,4.6,4.6,1,67.46,43.8,1,79.37,79.37,0,27.65,0,0,36.35,0,0,1.35,0,1,17.28,17.28
7/2/2024 22:00,4414,22,1,1,4.72,4.72,1,4.17,4.17,1,52.5,34.78,1,68.55,68.55,0,27.8,0,0,3.95,0,0,1.42,0,1,17.72,17.72
7/2/2024 23:00,4415,23,1,1,5.89,5.89,1,3.76,3.15,0,14.48,0,1,84,84,0,1.71,0,0,3.9,0,0,1.18,0,1,15.09,15.09
7/3/2024 0:00,4416,0,1,1,6.04,6.04,0,4.57,0,0,13,0,1,45.55,45.55,0,1.64,0,0,4.36,0,0,1.49,0,1,15.32,15.32
7/3/2024 1:00,4417,1,1,1,5.84,5.84,1,5.06,2.96,0,13.42,0,1,46.41,46.41,0,1.94,0,0,3.98,0,0,1.57,0,1,15.53,15.53
7/3/2024 2:00,4418,2,1,1,5.13,5.13,0,4.19,0,0,12.56,0,1,50.31,50.31,0,1.49,0,0,3.69,0,0,1.2,0,1,16.16,16.16
7/3/2024 3:00,4419,3,1,1,5.22,5.22,0,4.18,0,0,12.56,0,1,44.7,44.7,0,1.48,0,0,3.47,0,0,1.53,0,1,16.11,16.11
7/3/2024 4:00,4420,4,1,1,5.69,5.69,0,4.41,0,0,14.23,0,1,43.09,43.09,0,1.76,0,0,3.67,0,0,1.49,0,1,16.57,16.57
7/3/2024 5:00,4421,5,1,1,4.99,4.99,1,4.92,4.13,0,14.1,0,1,51.83,51.83,0,1.69,0,0,3.38,0,0,1.45,0,1,14.89,14.89
7/3/2024 6:00,4422,6,1,1,5.3,5.3,1,3.86,3.86,0,15.56,0,1,68.87,68.87,0,1.65,0,0,31.4,0,0,19.85,0,1,14.72,14.72
7/3/2024 7:00,4423,7,1,1,5.18,5.18,1,77.12,77.12,1,13.59,13.59,1,76.7,76.7,0,1.45,0,0,33.81,0,0,20.13,0,0,0,0
7/3/2024 8:00,4424,8,1,1,49.85,49.85,1,74.81,74.81,1,54.91,54.91,1,75.27,51.15,0,23.64,0,0,30.2,0,0,21.14,0,0,0,0
7/3/2024 9:00,4425,9,1,1,48.18,48.18,1,85.01,85.01,1,54.05,54.05,1,33.54,33.54,0,28.43,0,0,38.05,0,0,20.12,0,0,0,0
7/3/2024 10:00,4426,10,1,1,42.74,42.74,1,80.42,80.42,1,50.01,50.01,1,36.24,36.24,1,28.08,28.08,1,28.05,28.05,1,24.03,24.03,0,0,0
7/3/2024 11:00,4427,11,1,1,48.49,48.49,1,79.1,79.1,1,56.79,56.79,1,40.67,40.67,1,27.03,27.03,1,32.98,32.98,1,1.34,1.34,0,0,0
7/3/2024 12:00,4428,12,1,1,43.21,43.21,1,80.18,80.18,1,53.5,53.5,1,43.45,43.45,1,23.76,23.76,1,32.74,32.74,1,1.6,1.6,0,0,0
7/3/2024 13:00,4429,13,1,1,41.33,41.33,1,86.46,86.46,1,48.01,48.01,1,37.14,37.14,1,24.75,24.75,1,30.57,30.57,1,1.4,1.4,0,0,0
7/3/2024 14:00,4430,14,1,1,42.23,42.23,1,88.65,88.65,1,59.04,59.04,1,36.74,36.74,1,24.6,24.6,1,31.24,31.24,1,1.37,1.37,0,0,0
7/3/2024 15:00,4431,15,1,1,43.73,43.73,1,88.02,88.02,1,51.74,51.74,1,41.54,41.54,1,24.05,24.05,1,35.85,35.85,1,21.37,21.37,0,0,0
7/3/2024 16:00,4432,16,1,1,40.5,40.5,1,85.1,85.1,1,55.67,55.67,1,42.08,42.08,1,24.32,24.32,1,34.35,34.35,1,19.29,12.92,0,0,0
7/3/2024 17:00,4433,17,1,1,41.43,41.43,1,90.36,90.36,1,55.82,55.82,1,42.5,42.5,0,25.22,0,0,34.01,0,0,22.53,0,0,0,0
7/3/2024 18:00,4434,18,1,1,4.5,4.5,1,75.29,52.38,0,55.15,0,1,76.47,76.47,0,22.42,0,0,29.27,0,0,18.59,0,1,16.66,16.66
7/3/2024 19:00,4435,19,1,1,4.75,4.75,1,83.88,58.29,0,49.88,0,1,71.95,71.95,0,27.82,0,0,32.89,0,0,21.78,0,1,15.01,15.01
7/3/2024 20:00,4436,20,1,1,5.18,5.18,1,96,48.71,0,60.29,0,1,79.85,79.85,0,25.15,0,0,33.7,0,0,20.73,0,1,16.26,16.26
7/3/2024 21:00,4437,21,1,1,5.51,5.51,1,3.86,3.86,1,51.07,36.78,1,74.63,74.63,0,24.4,0,0,33.83,0,0,1.39,0,1,14.3,14.3
7/3/2024 22:00,4438,22,1,1,5.46,5.46,1,4.33,4.33,1,43.58,27.25,1,79.17,79.17,0,22.22,0,0,3.51,0,0,1.3,0,1,16.33,16.33
7/3/2024 23:00,4439,23,1,1,5.26,5.26,1,4.15,2.87,0,14.48,0,1,72.02,72.02,0,1.8,0,0,4.06,0,0,1.3,0,1,15.76,15.76
7/4/2024 0:00,4440,0,1,1,4.46,4.46,0,4.62,0,0,14.44,0,1,46.66,46.66,0,1.55,0,0,4.06,0,0,1.32,0,1,18,18
7/4/2024 1:00,4441,1,1,1,4.73,4.73,0,5.04,0,0,12.26,0,1,49.49,49.49,0,1.76,0,0,4.31,0,0,1.54,0,1,16.37,16.37
7/4/2024 2:00,4442,2,1,1,5,5,0,4.71,0,0,13.55,0,1,39.65,39.65,0,1.58,0,0,3.87,0,0,1.42,0,1,16.18,16.18
7/4/2024 3:00,4443,3,1,1,5.48,5.48,1,4.44,4.44,0,14.73,0,1,52.54,52.54,0,1.71,0,0,3.59,0,0,1.5,0,1,13.03,13.03
7/4/2024 4:00,4444,4,1,1,4.86,4.86,1,4.72,2.89,0,15.09,0,1,47.26,47.26,0,1.52,0,0,3.65,0,0,1.43,0,1,16.92,16.92
7/4/2024 5:00,4445,5,1,1,4.59,4.59,0,4.41,0,0,14.22,0,1,36.76,36.76,0,1.67,0,0,4.07,0,0,1.29,0,1,17.61,17.61
7/4/2024 6:00,4446,6,1,1,5.67,5.67,0,4.59,0,0,14.46,0,1,76.15,76.15,0,1.68,0,0,34.58,0,0,20.34,0,1,17.62,17.62
7/4/2024 7:00,4447,7,1,1,4.79,4.79,1,85.38,85.38,1,14.34,14.34,1,72.53,72.53,0,1.72,0,0,30.71,0,0,20.74,0,0,0,0
7/4/2024 8:00,4448,8,1,1,39.32,39.32,1,92.76,92.76,1,53.64,53.64,1,68.87,68.87,0,27.22,0,0,32.38,0,0,17.01,0,0,0,0
7/4/2024 9:00,4449,9,1,1,44,44,1,84.28,84.28,1,49.51,49.51,1,45.74,45.74,1,26.47,26.47,1,26.45,26.45,1,18.83,18.83,0,0,0
7/4/2024 10:00,4450,10,1,1,43.05,43.05,1,82.77,82.77,1,53.1,53.1,1,42.19,42.19,1,28.6,28.6,1,26.24,26.24,1,18.49,18.49,0,0,0
7/4/2024 11:00,4451,11,1,1,41.49,41.49,1,94.6,94.6,1,59.11,59.11,1,39.05,39.05,1,22.51,22.51,1,32.84,32.84,1,1.27,1.27,0,0,0
7/4/2024 12:00,4452,12,1,1,43.22,43.22,1,68.62,68.62,1,59.07,59.07,1,39.72,39.72,1,29.68,29.68,1,32.8,32.8,1,1.43,1.43,0,0,0
7/4/2024 13:00,4453,13,1,1,40.02,40.02,1,80.75,80.75,1,55.12,55.12,1,40.39,40.39,1,27.34,27.34,1,33.45,33.45,1,1.44,1.44,0,0,0
7/4/2024 14:00,4454,14,1,1,41.45,41.45,1,76.53,76.53,1,52.79,52.79,1,34.39,34.39,1,24.52,24.52,1,26.35,26.35,1,1.56,1.56,0,0,0
7/4/2024 15:00,4455,15,1,1,43.09,43.09,1,79.8,79.8,1,61.76,61.76,1,47.86,47.86,1,27.43,27.43,1,35.32,35.32,1,21.05,21.05,0,0,0
7/4/2024 16:00,4456,16,1,1,36.18,36.18,1,85.28,85.28,1,54.77,54.77,1,39.69,39.69,1,29.02,29.02,1,30.22,30.22,1,19.29,19.29,0,0,0
7/4/2024 17:00,4457,17,1,1,46.52,46.52,1,87.74,87.74,1,57,57,1,45.27,45.27,1,27.69,27.69,1,30.1,25.12,0,19.29,0,0,0,0
7/4/2024 18:00,4458,18,1,1,4.53,4.53,1,77.97,77.97,1,49,32.21,1,70.04,70.04,0,23.41,0,0,33.33,0,0,22.58,0,1,16.8,16.8
7/4/2024 19:00,4459,19,1,1,4.7,4.7,1,85.71,52.74,0,53.99,0,1,78.67,78.67,0,25.51,0,0,31.84,0,0,20.57,0,1,13.89,13.89
7/4/2024 20:00,4460,20,1,1,5.49,5.49,1,75.51,61.61,0,58.95,0,1,68.02,68.02,0,26.96,0,0,35.92,0,0,21.59,0,1,14.87,14.87
7/4/2024 21:00,4461,21,1,1,5.32,5.32,1,4.06,4.06,1,48.29,30.29,1,57.82,57.82,0,25.36,0,0,33.46,0,0,1.25,0,1,18,18
7/4/2024 22:00,4462,22,1,1,5.12,5.12,1,4.55,4.55,1,54.07,37.06,1,80.57,80.57,0,26.32,0,0,4.44,0,0,1.23,0,1,17.01,17.01
7/4/2024 23:00,4463,23,1,1,4.39,4.39,0,4.44,0,0,14,0,1,76.31,76.31,0,1.76,0,0,3.82,0,0,1.37,0,1,17.85,17.85
7/5/2024 0:00,4464,0,1,1,4.84,4.84,1,5.06,4.42,0,15.11,0,1,45.44,45.44,0,1.56,0,0,4.34,0,0,1.52,0,1,15.75,15.75
7/5/2024 1:00,4465,1,1,1,5,5,0,5.29,0,0,14.62,0,1,34.64,34.64,0,1.87,0,0,3.25,0,0,1.59,0,1,17.43,17.43
7/5/2024 2:00,4466,2,1,1,5.03,5.03,1,4.3,2.32,0,15.4,0,1,45.67,45.67,0,1.71,0,0,3.93,0,0,1.33,0,1,17.38,17.38
7/5/2024 3:00,4467,3,1,1,5.55,5.55,0,3.86,0,0,14.46,0,1,48.49,48.49,0,1.69,0,0,3.53,0,0,1.47,0,1,18,18
7/5/2024 4:00,4468,4,1,1,5.9,5.9,0,4.03,0,0,14.52,0,1,43.37,43.37,0,1.57,0,0,4,0,0,1.46,0,1,16.68,16.68
7/5/2024 5:00,4469,5,1,1,5.33,5.33,0,4.22,0,0,12.52,0,1,47.96,47.96,0,1.66,0,0,4.01,0,0,1.28,0,1,14.75,14.75
7/5/2024 6:00,4470,6,1,1,4.87,4.87,0,4.59,0,0,12.49,0,1,71.32,71.32,0,1.82,0,0,34.06,0,0,18.43,0,1,15.12,15.12
7/5/2024 7:00,4471,7,1,1,5.58,5.58,1,79.65,79.65,1,15.38,15.38,1,67.92,67.92,0,1.73,0,0,32.29,0,0,19.6,0,0,0,0
7/5/2024 8:00,4472,8,1,1,41.18,41.18,1,73.16,73.16,1,52.27,52.27,1,74.28,74.28,0,26.86,0,0,29.79,0,0,17.75,0,0,0,0
7/5/2024 9:00,4473,9,1,1,34.15,34.15,1,92.98,92.98,1,51.88,51.88,1,32.68,32.68,0,25.35,0,0,30.48,0,0,23.78,0,0,0,0
7/5/2024 10:00,4474,10,1,1,38.9,38.9,1,85.67,85.67,1,44.22,44.22,1,41.13,41.13,1,25.6,25.6,1,32.16,32.16,1,18.1,18.1,0,0,0
7/5/2024 11:00,4475,11,1,1,35.02,35.02,1,92.8,92.8,1,58.84,58.84,1,39.86,39.86,1,22.08,22.08,1,30.01,30.01,1,1.36,1.36,0,0,0
7/5/2024 12:00,4476,12,1,1,41.89,41.89,1,69.63,69.63,1,49.38,49.38,1,41.46,41.46,1,26.22,26.22,1,34.66,34.66,1,1.45,1.45,0,0,0
7/5/2024 13:00,4477,13,1,1,42.6,42.6,1,89.64,89.64,1,50.68,50.68,1,43.12,43.12,1,25.03,25.03,1,30.7,30.7,1,1.44,1.44,0,0,0
7/5/2024 14:00,4478,14,1,1,37.71,37.71,1,80.38,80.38,1,58.98,58.98,1,38.75,38.75,1,26.07,26.07,1,34.24,34.24,1,1.48,1.48,0,0,0
7/5/2024 15:00,4479,15,1,1,40.27,40.27,1,78.8,78.8,1,44.65,44.65,1,31.04,31.04,1,21.05,21.05,1,29.93,29.93,1,18.17,18.17,0,0,0
7/5/2024 16:00,4480,16,1,1,38.29,38.29,1,81.51,81.51,1,60.13,60.13,1,38.73,38.73,1,30.58,30.58,1,33.22,33.22,1,17.63,17.63,0,0,0
7/5/2024 17:00,4481,17,1,1,42.78,42.78,1,76.8,76.8,1,50.64,50.64,1,35.92,35.92,1,25.57,25.57,0,31.11,0,0,19.93,0,0,0,0
7/5/2024 18:00,4482,18,1,1,4.74,4.74,1,80.42,44.96,0,53.6,0,1,83.75,83.75,0,26.36,0,0,34.59,0,0,18.34,0,1,16.55,16.55
7/5/2024 19:00,4483,19,1,1,5.5,5.5,1,87.51,53.6,0,50.87,0,1,72.91,72.91,0,26.21,0,0,36.48,0,0,18.62,0,1,18,18
7/5/2024 20:00,4484,20,1,1,5.15,5.15,1,68.58,47,0,48.47,0,1,80.2,80.2,0,24.78,0,0,32.17,0,0,18.5,0,1,17.65,17.65
7/5/2024 21:00,4485,21,1,1,5.74,5.74,1,5.06,5.06,1,50.94,35.71,1,83.92,83.92,0,26.28,0,0,36.45,0,0,1.32,0,1,15.23,15.23
7/5/2024 22:00,4486,22,1,1,4.9,4.9,1,4.66,4.66,1,50.65,34.16,1,70.64,70.64,0,27.84,0,0,3.91,0,0,1.25,0,1,16.49,16.49
7/5/2024 23:00,4487,23,1,1,5.96,5.96,0,4.48,0,0,12.22,0,1,75.59,75.46,0,1.72,0,0,4.02,0,0,1.29,0,1,16.84,16.84
7/6/2024 0:00,4488,0,0,1,5.09,5.09,0,4.86,0,0,15.23,0,1,47.6,47.6,0,1.81,0,0,3.92,0,0,1.37,0,1,18,18
7/6/2024 1:00,4489,1,0,1,4.87,4.87,0,4.65,0,0,12.51,0,1,55.83,55.83,0,1.8,0,0,3.64,0,0,1.54,0,1,16.4,16.4
7/6/2024 2:00,4490,2,0,1,6.06,6.06,0,4.35,0,0,11.51,0,1,52.26,51.26,0,1.79,0,0,4.42,0,0,1.64,0,1,16.86,16.86
7/6/2024 3:00,4491,3,0,1,4.34,4.34,0,4.24,0,0,11.32,0,1,43.42,43.42,0,1.95,0,0,4,0,0,1.52,0,1,15.51,15.51
7/6/2024 4:00,4492,4,0,1,4.86,4.86,0,5.06,0,0,14.03,0,1,45.14,45.14,0,1.74,0,0,3.82,0,0,1.44,0,1,16.81,16.81
7/6/2024 5:00,4493,5,0,1,4.41,4.41,0,3.98,0,0,11.68,0,1,45.69,45.69,0,1.68,0,0,3.73,0,0,1.53,0,1,14.73,14.73
7/6/2024 6:00,4494,6,0,1,4.34,4.34,1,4.45,2.55,0,13.37,0,1,70.26,70.26,0,1.69,0,0,36.43,0,0,19.53,0,1,15.27,15.27
7/6/2024 7:00,4495,7,0,1,4.24,4.24,1,4.01,4.01,1,15.7,15.7,1,73.24,73.24,0,1.75,0,0,31.28,0,0,20.18,0,0,0,0
7/6/2024 8:00,4496,8,0,1,5.34,5.34,1,4.7,4.7,1,13.76,13.76,1,71.95,71.95,1,1.51,1.51,1,31.25,31.25,1,20.91,20.91,0,0,0
7/6/2024 9:00,4497,9,0,1,15.9,15.9,1,26.91,26.91,1,13.91,13.91,1,39.66,39.66,1,1.88,1.88,1,34.24,34.24,1,20.63,20.63,0,0,0
7/6/2024 10:00,4498,10,0,1,17.43,17.43,1,24.41,24.41,1,32.46,32.46,1,39.18,39.18,1,14.96,14.96,1,35.56,35.56,1,21.29,21.29,0,0,0
7/6/2024 11:00,4499,11,0,1,19.07,19.07,1,25.23,25.23,1,33.86,33.86,1,43.2,43.2,1,15.14,15.14,1,30.34,30.34,1,1.49,1.49,0,0,0
7/6/2024 12:00,4500,12,0,1,18.46,18.46,1,27.21,27.21,1,33.31,33.31,1,37.14,37.14,1,13.66,13.66,1,33.22,33.22,1,1.33,1.33,0,0,0
7/6/2024 13:00,4501,13,0,1,18.39,18.39,1,27.74,27.74,1,34.73,34.73,1,34.27,34.27,1,15.39,15.39,1,33.22,33.22,1,1.49,1.49,0,0,0
7/6/2024 14:00,4502,14,0,1,5.58,5.58,1,22.92,22.92,1,38.39,38.39,1,37.99,37.99,1,13.6,13.6,1,31.2,31.2,1,1.33,1.33,0,0,0
7/6/2024 15:00,4503,15,0,1,5.74,5.74,1,4.26,4.26,1,32.74,32.74,1,37.61,37.61,1,13.2,13.2,1,30.67,30.67,1,20.93,20.93,0,0,0
7/6/2024 16:00,4504,16,0,1,4.58,4.58,1,4.58,4.58,1,31.76,31.76,1,44.21,44.21,1,14.36,14.36,1,30.1,30.1,1,19.13,19.13,0,0,0
7/6/2024 17:00,4505,17,0,1,5.28,5.28,1,4.96,4.96,1,33.69,33.69,1,42.22,42.22,1,14.95,14.95,1,34.27,34.27,1,17.73,17.73,0,0,0
7/6/2024 18:00,4506,18,0,1,4.97,4.97,1,4.82,4.82,1,36.5,36.5,1,82.94,82.94,1,14.21,14.21,1,32.28,32.28,1,17.56,9.3,1,14.98,14.98
7/6/2024 19:00,4507,19,0,1,5.02,5.02,1,4.36,4.36,1,13.19,13.19,1,80.92,80.92,1,1.73,1.73,1,31.84,31.84,1,23.19,23.19,1,15.39,15.39
7/6/2024 20:00,4508,20,0,1,4.47,4.47,1,4.88,4.88,1,13.85,13.85,1,63.28,63.28,1,1.86,1.86,1,29.83,29.83,1,18.11,18.11,1,16.57,16.57
7/6/2024 21:00,4509,21,0,1,4.87,4.87,1,4.41,4.41,1,14.11,14.11,1,70.01,70.01,1,1.72,1.72,1,34.27,34.27,0,1.52,0,1,14.21,14.21
7/6/2024 22:00,4510,22,0,1,4.91,4.91,0,3.39,0,0,15.89,0,1,66.13,66.13,1,1.39,1.29,0,4.06,0,0,1.49,0,1,18,18
7/6/2024 23:00,4511,23,0,1,5.67,5.67,0,5.04,0,0,14.56,0,1,84,84,0,1.69,0,0,3.68,0,0,1.52,0,1,17.22,17.22
7/7/2024 0:00,4512,0,0,1,4.61,4.61,0,4.69,0,0,12.61,0,1,50.65,50.65,0,1.77,0,0,3.85,0,0,1.3,0,1,16.37,16.37
7/7/2024 1:00,4513,1,0,1,4.11,4.11,0,4.59,0,0,11.18,0,1,48.97,48.97,0,1.64,0,0,4.2,0,0,1.37,0,1,14.79,14.79
7/7/2024 2:00,4514,2,0,1,5.08,5.08,1,4.52,2.32,0,13.72,0,1,45.3,45.3,0,1.74,0,0,3.4,0,0,1.3,0,1,15.93,15.93
7/7/2024 3:00,4515,3,0,1,4.57,4.57,0,4.63,0,0,12.79,0,1,45.73,45.73,0,1.73,0,0,3.94,0,0,1.52,0,1,17.03,17.03
7/7/2024 4:00,4516,4,0,1,5.03,5.03,0,4.52,0,0,13.03,0,1,44.19,44.19,0,1.55,0,0,4.22,0,0,1.58,0,1,15.3,15.3
7/7/2024 5:00,4517,5,0,1,5.35,5.35,1,4.42,2.9,0,12.48,0,1,49.92,49.92,0,1.86,0,0,4.03,0,0,1.41,0,1,13.99,13.99
7/7/2024 6:00,4518,6,0,1,5.04,5.04,0,4.28,0,0,13.01,0,1,75.76,75.76,0,1.66,0,0,33.51,0,0,23.16,0,1,16.71,16.71
7/7/2024 7:00,4519,7,0,1,4.91,4.91,1,4.55,4.55,1,12.99,12.99,1,79.31,79.31,0,1.65,0,0,26.36,0,0,20.18,0,0,0,0
7/7/2024 8:00,4520,8,0,1,5.02,5.02,1,4.2,4.2,1,13.43,13.43,1,77.65,77.65,1,1.76,1.76,1,28.35,27.09,0,19.44,0,0,0,0
7/7/2024 9:00,4521,9,0,1,19,19,1,24.64,24.64,1,12.83,12.83,1,42.16,42.16,1,1.48,1.48,1,33.91,33.91,1,19.92,19.92,0,0,0
7/7/2024 10:00,4522,10,0,1,16.15,16.15,1,27.7,27.7,1,31.95,31.95,1,41.18,41.18,1,16.8,16.8,1,32.66,32.66,1,20.53,20.53,0,0,0
7/7/2024 11:00,4523,11,0,1,18.83,18.83,1,29.24,29.24,1,35.33,35.33,1,43.03,43.03,1,14.05,14.05,1,30.97,30.97,1,1.25,1.25,0,0,0
7/7/2024 12:00,4524,12,0,1,16.37,16.37,1,25.39,25.39,1,33.89,33.89,1,41.89,41.89,1,17.46,17.46,1,32.34,32.34,1,1.44,1.44,0,0,0
7/7/2024 13:00,4525,13,0,1,18.65,18.65,1,25.77,25.77,1,33.91,33.91,1,37.92,37.92,1,16.63,16.63,1,33.17,33.17,1,1.39,1.39,0,0,0
7/7/2024 14:00,4526,14,0,1,4.46,4.46,1,23.44,23.44,1,33.76,33.76,1,41.09,41.09,1,14.02,14.02,1,30.41,30.41,1,1.38,1.38,0,0,0
7/7/2024 15:00,4527,15,0,1,5.31,5.31,1,4.04,4.04,1,31.47,31.47,1,40.53,40.53,1,15.66,15.66,1,29.89,29.89,1,19.56,19.56,0,0,0
7/7/2024 16:00,4528,16,0,1,5.04,5.04,1,4.06,4.06,1,37.79,37.79,1,38.94,38.94,1,14.09,14.09,1,28.26,28.26,1,21.31,21.31,0,0,0
7/7/2024 17:00,4529,17,0,1,5.12,5.12,1,4.87,4.87,1,39.41,39.41,1,39.49,39.49,1,13.92,13.92,1,35.32,35.32,1,19.77,19.77,0,0,0
7/7/2024 18:00,4530,18,0,1,5.47,5.47,1,3.89,3.89,1,37.26,37.26,1,81.19,81.19,1,12.21,12.21,1,31.82,31.82,1,17.97,13.03,1,15.13,15.13
7/7/2024 19:00,4531,19,0,1,4.75,4.75,1,4.69,4.69,1,11.65,11.65,1,78.39,78.39,1,1.78,1.78,1,35.49,35.49,1,19.88,19.88,1,16.51,16.51
7/7/2024 20:00,4532,20,0,1,5.07,5.07,1,4.42,4.42,1,12.84,12.84,1,80.73,80.73,1,1.63,1.63,1,28.25,28.25,1,19.38,19.38,1,15.21,15.21
7/7/2024 21:00,4533,21,0,1,5.21,5.21,1,4.74,4.74,1,14.33,14.33,1,75.38,75.38,1,1.8,1.8,1,31.97,31.97,0,1.41,0,1,13.4,13.4
7/7/2024 22:00,4534,22,0,1,4.96,4.96,0,4.94,0,0,12.75,0,1,82.05,82.05,1,1.73,1.73,0,3.58,0,0,1.4,0,1,15.5,15.5
7/7/2024 23:00,4535,23,0,1,5.38,5.38,0,4.51,0,0,12.8,0,1,79.79,79.79,0,1.53,0,0,4.51,0,0,1.45,0,1,17.31,17.31
7/8/2024 0:00,4536,0,1,1,5.22,5.22,0,4.93,0,0,12.07,0,1,44.4,43.52,0,1.81,0,0,4.82,0,0,1.25,0,1,17.88,17.88
7/8/2024 1:00,4537,1,1,1,4.85,4.85,0,5.08,0,0,13.17,0,1,46.1,46.1,0,1.77,0,0,4.35,0,0,1.26,0,1,17.2,17.2
7/8/2024 2:00,4538,2,1,1,5.6,5.6,0,5.01,0,0,12.67,0,1,44.23,44.23,0,1.63,0,0,3.6,0,0,1.4,0,1,15.96,15.96
