timestamp,hour,hour_of_day,day_of_year,month,is_weekday,solar_pv_availability_fraction,solar_pv_output_kw,diesel_available,diesel_dispatched_kw,diesel_on,diesel_fuel_consumed_litres,diesel_fuel_price_NGN_per_litre,diesel_cost_NGN,battery_soc_kwh,battery_charge_kw,battery_discharge_kw,total_generation_kw,total_available_kw,solar_forecast_t1h_kw,solar_forecast_t3h_kw,solar_forecast_t6h_kw,demand_forecast_t1h_kw,demand_forecast_t3h_kw,demand_forecast_t6h_kw,cumulative_daily_fuel_litres
2024-08-09 04:00:00,5308,4,221,8,1,0.0,0.0,1,73.61,1,30.075,1247.8,37527.92,960.0,0.0,0.0,73.61,73.61,0.75,95.89,299.52,97.91,197.87,290.28,142.121
2024-08-09 05:00:00,5309,5,221,8,1,0.0,0.0,1,67.83,1,28.498,1258.78,35872.71,960.0,0.0,0.0,67.83,67.83,0.34,158.98,350.15,150.3,334.39,256.94,170.619
2024-08-09 06:00:00,5310,6,221,8,1,0.0,0.0,1,99.47,1,37.129,1356.32,50358.26,960.0,0.0,0.0,99.47,99.47,61.98,449.99,500.0,220.09,303.03,204.64,207.748
2024-08-09 07:00:00,5311,7,221,8,1,0.1442,72.1,1,0.0,0,0.0,1345.81,0.0,960.0,0.0,0.0,72.1,72.1,173.37,229.11,382.73,313.24,313.76,228.83,207.748
2024-08-09 08:00:00,5312,8,221,8,1,0.3468,173.38,1,0.0,0,0.0,1231.69,0.0,960.0,0.0,0.0,173.38,173.38,274.75,335.66,254.05,284.11,215.59,247.21,207.748
2024-08-09 09:00:00,5313,9,221,8,1,0.6016,300.81,1,0.0,0,0.0,1242.18,0.0,986.68,29.64,0.0,300.81,300.81,310.24,448.53,156.25,313.13,235.99,284.85,207.748
2024-08-09 10:00:00,5314,10,221,8,1,0.6056,302.8,1,0.0,0,0.0,1309.3,0.0,1000.46,15.32,0.0,302.8,302.8,322.24,322.44,308.92,271.47,254.39,222.5,207.748
2024-08-09 11:00:00,5315,11,221,8,1,0.6789,339.46,1,0.0,0,0.0,1248.37,0.0,1069.17,76.34,0.0,339.46,339.46,430.29,422.81,100.5,263.49,245.95,281.2,207.748
2024-08-09 12:00:00,5316,12,221,8,1,0.7774,388.71,1,0.0,0,0.0,1284.83,0.0,1080.0,12.04,0.0,388.71,388.71,309.88,157.01,1.03,266.24,289.77,284.51,207.748
2024-08-09 13:00:00,5317,13,221,8,1,0.6383,319.15,1,0.0,0,0.0,1277.12,0.0,1080.0,0.0,0.0,319.15,319.15,356.14,202.66,0.0,246.53,263.91,304.05,207.748
2024-08-09 14:00:00,5318,14,221,8,1,0.6783,339.13,1,0.0,0,0.0,1316.41,0.0,1080.0,0.0,0.0,339.13,339.13,173.23,115.94,0.0,264.43,277.81,268.99,207.748
2024-08-09 15:00:00,5319,15,221,8,1,0.3455,172.73,1,0.0,0,0.0,1196.44,0.0,967.58,0.0,101.18,172.73,273.91,185.65,1.63,3.45,318.66,245.5,166.61,207.748
2024-08-09 16:00:00,5320,16,221,8,1,0.3873,193.65,1,0.0,0,0.0,1209.11,0.0,960.0,0.0,6.82,193.65,200.47,102.01,6.6,4.73,262.07,312.23,230.18,207.748
2024-08-09 17:00:00,5321,17,221,8,1,0.2041,102.07,1,0.0,0,0.0,1247.03,0.0,960.0,0.0,0.0,102.07,102.07,1.3,0.0,0.0,289.4,320.45,81.25,207.748
2024-08-09 18:00:00,5322,18,221,8,1,0.0,0.0,1,110.0,1,40.0,1334.03,53361.2,960.0,0.0,0.0,110.0,110.0,0.0,0.0,2.12,321.22,200.92,82.7,247.748
2024-08-09 19:00:00,5323,19,221,8,1,0.0,0.0,1,110.0,1,40.0,1288.66,51546.4,960.0,0.0,0.0,110.0,110.0,0.0,0.0,2.57,298.08,160.54,85.58,287.748
2024-08-09 20:00:00,5324,20,221,8,1,0.0,0.0,1,110.0,1,40.0,1228.3,49132.0,960.0,0.0,0.0,110.0,110.0,2.85,1.72,0.0,221.57,94.85,76.16,327.748
2024-08-09 21:00:00,5325,21,221,8,1,0.0,0.0,1,110.0,1,40.0,1313.8,52552.0,960.0,0.0,0.0,110.0,110.0,0.06,0.0,3.05,186.78,96.53,92.64,367.748
2024-08-09 22:00:00,5326,22,221,8,1,0.0,0.0,1,110.0,1,40.0,1322.14,52885.6,960.0,0.0,0.0,110.0,110.0,2.86,2.88,0.0,104.36,83.56,83.81,407.748
2024-08-09 23:00:00,5327,23,221,8,1,0.0,0.0,1,90.77,1,34.757,1285.1,44665.6,960.0,0.0,0.0,90.77,90.77,0.89,1.13,0.0,89.96,89.29,93.7,442.505
2024-08-10 00:00:00,5328,0,222,8,0,0.0,0.0,1,66.47,1,28.129,1281.53,36048.15,960.0,0.0,0.0,66.47,66.47,0.0,0.0,0.0,93.53,84.13,179.67,28.129
2024-08-10 01:00:00,5329,1,222,8,0,0.0,0.0,1,69.84,1,29.047,1311.35,38091.41,960.0,0.0,0.0,69.84,69.84,5.96,0.0,92.02,88.24,89.46,158.08,57.176
2024-08-10 02:00:00,5330,2,222,8,0,0.0,0.0,1,65.66,1,27.906,1341.33,37431.58,960.0,0.0,0.0,65.66,65.66,1.15,0.81,130.64,88.88,99.21,133.67,85.082
2024-08-10 03:00:00,5331,3,222,8,0,0.0,0.0,1,65.03,1,27.735,1300.28,36063.82,960.0,0.0,0.0,65.03,65.03,1.96,0.0,144.96,77.64,185.97,157.37,112.817
2024-08-10 04:00:00,5332,4,222,8,0,0.0,0.0,1,60.79,1,26.58,1315.06,34954.81,960.0,0.0,0.0,60.79,60.79,0.0,106.55,222.38,87.13,134.21,145.9,139.397
2024-08-10 05:00:00,5333,5,222,8,0,0.0,0.0,1,70.12,1,29.125,1292.49,37643.42,960.0,0.0,0.0,70.12,70.12,0.0,128.5,383.41,170.63,147.39,155.62,168.522
2024-08-10 06:00:00,5334,6,222,8,0,0.0,0.0,1,105.79,1,38.851,1279.56,49712.58,960.0,0.0,0.0,105.79,105.79,90.56,131.08,164.51,139.99,150.41,141.86,207.373
2024-08-10 07:00:00,5335,7,222,8,0,0.2203,110.16,1,0.0,0,0.0,1258.79,0.0,960.0,0.0,0.0,110.16,110.16,167.23,231.49,337.53,151.48,175.75,164.51,207.373
2024-08-10 08:00:00,5336,8,222,8,0,0.349,174.5,1,0.0,0,0.0,1304.31,0.0,987.69,30.76,0.0,174.5,174.5,149.22,441.74,264.75,151.31,161.08,149.68,207.373
2024-08-10 09:00:00,5337,9,222,8,0,0.3435,171.77,1,0.0,0,0.0,1282.7,0.0,1004.71,18.92,0.0,171.77,171.77,232.8,233.26,205.44,150.75,164.03,163.28,207.373
2024-08-10 10:00:00,5338,10,222,8,0,0.4233,211.64,1,0.0,0,0.0,1284.9,0.0,1046.56,46.5,0.0,211.64,211.64,365.92,353.44,206.91,161.44,123.77,114.3,207.373
2024-08-10 11:00:00,5339,11,222,8,0,0.7589,379.44,1,0.0,0,0.0,1330.46,0.0,1080.0,37.16,0.0,379.44,379.44,208.04,391.17,86.42,162.86,141.75,149.69,207.373
2024-08-10 12:00:00,5340,12,222,8,0,0.4192,209.6,1,0.0,0,0.0,1313.31,0.0,1080.0,0.0,0.0,209.6,209.6,372.1,244.62,0.78,166.85,163.29,147.02,207.373
2024-08-10 13:00:00,5341,13,222,8,0,0.8064,403.18,1,0.0,0,0.0,1328.15,0.0,1080.0,0.0,0.0,403.18,403.18,325.69,151.66,2.89,150.59,150.22,200.21,207.373
2024-08-10 14:00:00,5342,14,222,8,0,0.7154,357.69,1,0.0,0,0.0,1233.18,0.0,1080.0,0.0,0.0,357.69,357.69,182.57,99.88,0.0,146.64,137.45,152.47,207.373
2024-08-10 15:00:00,5343,15,222,8,0,0.4205,210.23,1,0.0,0,0.0,1316.04,0.0,1080.0,0.0,0.0,210.23,210.23,190.44,0.0,0.02,128.89,198.86,126.59,207.373
2024-08-10 16:00:00,5344,16,222,8,0,0.3736,186.79,1,0.0,0,0.0,1271.46,0.0,1080.0,0.0,0.0,186.79,186.79,99.93,0.0,0.0,147.03,142.0,130.35,207.373
2024-08-10 17:00:00,5345,17,222,8,0,0.1907,95.33,1,0.0,0,0.0,1262.98,0.0,1026.17,0.0,48.45,95.33,143.77,0.0,0.0,1.4,193.28,164.8,117.61,207.373
2024-08-10 18:00:00,5346,18,222,8,0,0.0,0.0,1,0.0,0,0.0,1261.27,0.0,960.0,0.0,59.55,0.0,59.55,0.0,0.0,0.0,160.66,132.69,118.55,207.373
2024-08-10 19:00:00,5347,19,222,8,0,0.0,0.0,1,101.74,1,37.748,1341.4,50635.06,960.0,0.0,0.0,101.74,101.74,0.01,3.09,0.0,179.08,122.79,110.23,245.121
2024-08-10 20:00:00,5348,20,222,8,0,0.0,0.0,1,97.02,1,36.46,1326.51,48365.19,960.0,0.0,0.0,97.02,97.02,0.97,1.78,2.72,144.63,99.15,82.43,281.581
2024-08-10 21:00:00,5349,21,222,8,0,0.0,0.0,1,96.87,1,36.418,1266.52,46124.55,960.0,0.0,0.0,96.87,96.87,1.81,0.0,0.97,107.82,107.57,77.84,317.999
2024-08-10 22:00:00,5350,22,222,8,0,0.0,0.0,1,96.89,1,36.424,1250.19,45536.95,960.0,0.0,0.0,96.89,96.89,0.0,0.88,1.99,109.67,68.93,89.47,354.423
2024-08-10 23:00:00,5351,23,222,8,0,0.0,0.0,1,87.97,1,33.993,1294.89,44017.4,960.0,0.0,0.0,87.97,87.97,0.0,0.0,0.0,99.69,92.34,127.39,388.416
2024-08-11 00:00:00,5352,0,223,8,0,0.0,0.0,1,73.26,1,29.98,1276.2,38260.04,960.0,0.0,0.0,73.26,73.26,0.74,0.42,0.0,86.02,89.49,123.14,29.98
2024-08-11 01:00:00,5353,1,223,8,0,0.0,0.0,1,66.24,1,28.065,1358.47,38124.86,960.0,0.0,0.0,66.24,66.24,5.23,0.0,58.99,84.75,90.57,162.73,58.045
2024-08-11 02:00:00,5354,2,223,8,0,0.0,0.0,1,65.34,1,27.819,1237.31,34420.69,960.0,0.0,0.0,65.34,65.34,0.0,0.0,202.1,86.82,84.23,151.32,85.864
2024-08-11 03:00:00,5355,3,223,8,0,0.0,0.0,1,66.89,1,28.243,1223.01,34540.99,960.0,0.0,0.0,66.89,66.89,0.13,2.99,220.3,88.11,125.41,142.03,114.107
2024-08-11 04:00:00,5356,4,223,8,0,0.0,0.0,1,70.41,1,29.203,1284.11,37499.86,960.0,0.0,0.0,70.41,70.41,0.0,94.78,302.08,99.45,151.76,192.93,143.31
2024-08-11 05:00:00,5357,5,223,8,0,0.0,0.0,1,75.57,1,30.61,1294.46,39623.57,960.0,0.0,0.0,75.57,75.57,0.0,225.67,438.82,148.62,147.43,163.23,173.92
2024-08-11 06:00:00,5358,6,223,8,0,0.0,0.0,1,88.49,1,34.134,1299.19,44346.77,960.0,0.0,0.0,88.49,88.49,118.73,258.51,179.97,136.75,142.57,183.84,208.054
2024-08-11 07:00:00,5359,7,223,8,0,0.2035,101.74,1,0.0,0,0.0,1323.29,0.0,960.0,0.0,0.0,101.74,101.74,176.86,202.84,394.42,132.59,156.47,145.81,208.054
2024-08-11 08:00:00,5360,8,223,8,0,0.4081,204.03,1,0.0,0,0.0,1374.53,0.0,1014.59,60.66,0.0,204.03,204.03,272.21,353.42,355.02,144.31,179.34,111.29,208.054
2024-08-11 09:00:00,5361,9,223,8,0,0.4751,237.56,1,0.0,0,0.0,1280.75,0.0,1080.0,72.68,0.0,237.56,237.56,245.4,295.64,269.13,186.84,149.66,139.82,208.054
2024-08-11 10:00:00,5362,10,223,8,0,0.4828,241.41,1,0.0,0,0.0,1272.91,0.0,1080.0,0.0,0.0,241.41,241.41,346.14,261.44,181.95,145.82,135.27,146.24,208.054
2024-08-11 11:00:00,5363,11,223,8,0,0.7765,388.26,1,0.0,0,0.0,1225.75,0.0,1080.0,0.0,0.0,388.26,388.26,303.18,338.59,113.15,155.56,165.2,159.63,208.054
2024-08-11 12:00:00,5364,12,223,8,0,0.586,292.98,1,0.0,0,0.0,1303.49,0.0,1080.0,0.0,0.0,292.98,292.98,336.16,243.07,0.0,148.01,139.71,218.47,208.054
2024-08-11 13:00:00,5365,13,223,8,0,0.6787,339.36,1,0.0,0,0.0,1327.17,0.0,1080.0,0.0,0.0,339.36,339.36,348.02,157.06,0.0,142.44,154.89,223.07,208.054
2024-08-11 14:00:00,5366,14,223,8,0,0.6554,327.7,1,0.0,0,0.0,1283.93,0.0,1080.0,0.0,0.0,327.7,327.7,311.37,78.74,0.55,158.63,134.85,178.64,208.054
2024-08-11 15:00:00,5367,15,223,8,0,0.5885,294.24,1,0.0,0,0.0,1339.88,0.0,1080.0,0.0,0.0,294.24,294.24,171.62,0.0,2.84,152.53,163.49,155.65,208.054
2024-08-11 16:00:00,5368,16,223,8,0,0.3465,173.27,1,0.0,0,0.0,1295.22,0.0,1080.0,0.0,0.0,173.27,173.27,97.86,0.0,1.31,145.65,184.08,115.54,208.054
2024-08-11 17:00:00,5369,17,223,8,0,0.1872,93.62,1,0.0,0,0.0,1352.85,0.0,1021.16,0.0,52.95,93.62,146.57,4.94,0.97,0.6,163.87,190.62,115.23,208.054
2024-08-11 18:00:00,5370,18,223,8,0,0.0,0.0,1,0.0,0,0.0,1306.98,0.0,960.0,0.0,55.05,0.0,55.05,2.57,0.0,1.7,177.2,140.54,97.41,208.054
2024-08-11 19:00:00,5371,19,223,8,0,0.0,0.0,1,100.48,1,37.405,1253.0,46868.46,960.0,0.0,0.0,100.48,100.48,0.96,0.0,0.0,157.87,103.21,60.88,245.459
2024-08-11 20:00:00,5372,20,223,8,0,0.0,0.0,1,94.5,1,35.772,1269.32,45405.7,960.0,0.0,0.0,94.5,94.5,0.23,1.34,0.0,132.29,122.93,84.83,281.231
2024-08-11 21:00:00,5373,21,223,8,0,0.0,0.0,1,93.28,1,35.44,1234.5,43750.9,960.0,0.0,0.0,93.28,93.28,0.0,0.0,4.2,113.53,83.79,79.72,316.671
2024-08-11 22:00:00,5374,22,223,8,0,0.0,0.0,1,87.7,1,33.919,1226.61,41605.57,960.0,0.0,0.0,87.7,87.7,0.0,0.0,1.16,108.6,93.83,101.8,350.59
2024-08-11 23:00:00,5375,23,223,8,0,0.0,0.0,1,92.39,1,35.197,1304.4,45911.17,960.0,0.0,0.0,92.39,92.39,0.0,0.79,0.0,90.82,98.63,55.56,385.787
2024-08-12 00:00:00,5376,0,224,8,1,0.0,0.0,1,72.47,1,29.764,1327.45,39509.92,960.0,0.0,0.0,72.47,72.47,0.0,0.0,0.0,94.54,88.95,202.19,29.764
2024-08-12 01:00:00,5377,1,224,8,1,0.0,0.0,1,69.25,1,28.886,1369.54,39560.93,960.0,0.0,0.0,69.25,69.25,0.0,0.0,65.64,88.17,87.06,162.99,58.65
2024-08-12 02:00:00,5378,2,224,8,1,0.0,0.0,1,71.96,1,29.625,1291.56,38262.61,960.0,0.0,0.0,71.96,71.96,0.85,0.0,133.19,97.04,72.74,262.88,88.275
2024-08-12 03:00:00,5379,3,224,8,1,0.0,0.0,1,70.41,1,29.202,1284.5,37509.93,960.0,0.0,0.0,70.41,70.41,1.42,1.08,340.67,83.7,174.2,240.0,117.477
2024-08-12 04:00:00,5380,4,224,8,1,0.0,0.0,1,69.07,1,28.838,1250.65,36066.73,960.0,0.0,0.0,69.07,69.07,0.0,81.74,342.22,79.88,192.14,304.91,146.315
2024-08-12 05:00:00,5381,5,224,8,1,0.0,0.0,1,56.68,1,25.457,1332.02,33909.42,960.0,0.0,0.0,56.68,56.68,4.02,115.15,319.87,163.32,295.16,302.92,171.772
2024-08-12 06:00:00,5382,6,224,8,1,0.0,0.0,1,89.29,1,34.352,1308.8,44959.38,960.0,0.0,0.0,89.29,89.29,74.06,239.3,267.52,215.44,307.23,312.27,206.124
2024-08-12 07:00:00,5383,7,224,8,1,0.1492,74.59,1,0.0,0,0.0,1270.6,0.0,960.0,0.0,0.0,74.59,74.59,129.03,366.96,461.13,295.54,286.66,321.6,206.124
2024-08-12 08:00:00,5384,8,224,8,1,0.267,133.48,1,0.0,0,0.0,1320.42,0.0,960.0,0.0,0.0,133.48,133.48,330.92,295.5,395.46,251.21,297.31,263.78,206.124
2024-08-12 09:00:00,5385,9,224,8,1,0.6128,306.39,1,0.0,0,0.0,1315.48,0.0,989.45,32.72,0.0,306.39,306.39,332.51,250.25,323.23,300.49,265.61,307.52,206.124
2024-08-12 10:00:00,5386,10,224,8,1,0.6836,341.8,1,0.0,0,0.0,1221.12,0.0,1045.08,61.81,0.0,341.8,341.8,263.02,362.31,210.06,234.99,271.85,312.61,206.124
2024-08-12 11:00:00,5387,11,224,8,1,0.4991,249.54,1,0.0,0,0.0,1322.52,0.0,1037.68,0.0,6.66,249.54,256.19,232.13,283.52,44.22,260.17,220.82,194.6,206.124
2024-08-12 12:00:00,5388,12,224,8,1,0.5149,257.47,1,0.0,0,0.0,1298.98,0.0,1038.0,0.35,0.0,257.47,257.47,351.37,334.37,0.0,249.74,281.64,344.13,206.124
2024-08-12 13:00:00,5389,13,224,8,1,0.7071,353.56,1,0.0,0,0.0,1278.5,0.0,1080.0,46.67,0.0,353.56,353.56,334.82,126.1,0.0,256.81,236.91,318.86,206.124
2024-08-12 14:00:00,5390,14,224,8,1,0.6688,334.42,1,0.0,0,0.0,1277.51,0.0,1080.0,0.0,0.0,334.42,334.42,248.35,103.78,1.85,268.82,305.25,232.51,206.124
2024-08-12 15:00:00,5391,15,224,8,1,0.5988,299.38,1,0.0,0,0.0,1361.55,0.0,1080.0,0.0,0.0,299.38,299.38,183.47,0.0,0.0,273.85,348.74,183.12,206.124
2024-08-12 16:00:00,5392,16,224,8,1,0.3096,154.8,1,0.0,0,0.0,1353.31,0.0,960.0,0.0,108.0,154.8,262.8,102.7,2.89,0.0,262.5,293.28,178.47,206.124
2024-08-12 17:00:00,5393,17,224,8,1,0.1985,99.23,1,0.0,0,0.0,1364.56,0.0,960.0,0.0,0.0,99.23,99.23,0.98,0.59,0.0,329.85,304.99,104.89,206.124
2024-08-12 18:00:00,5394,18,224,8,1,0.0,0.0,1,110.0,1,40.0,1249.12,49964.8,960.0,0.0,0.0,110.0,110.0,0.0,1.98,0.0,285.54,248.64,90.0,246.124
2024-08-12 19:00:00,5395,19,224,8,1,0.0,0.0,1,110.0,1,40.0,1268.3,50732.0,960.0,0.0,0.0,110.0,110.0,2.04,0.0,3.13,280.62,176.04,89.7,286.124
2024-08-12 20:00:00,5396,20,224,8,1,0.0,0.0,1,110.0,1,40.0,1328.84,53153.6,960.0,0.0,0.0,110.0,110.0,0.35,0.0,0.0,207.95,122.69,69.85,326.124
2024-08-12 21:00:00,5397,21,224,8,1,0.0,0.0,1,110.0,1,40.0,1246.8,49872.0,960.0,0.0,0.0,110.0,110.0,0.0,2.98,0.0,157.74,98.98,77.24,366.124
2024-08-12 22:00:00,5398,22,224,8,1,0.0,0.0,1,110.0,1,40.0,1265.75,50630.0,960.0,0.0,0.0,110.0,110.0,0.0,0.32,0.45,111.48,82.67,87.95,406.124
2024-08-12 23:00:00,5399,23,224,8,1,0.0,0.0,1,92.97,1,35.355,1223.67,43262.35,960.0,0.0,0.0,92.97,92.97,0.07,0.0,0.0,96.28,84.57,100.8,441.479
2024-08-13 00:00:00,5400,0,225,8,1,0.0,0.0,1,70.03,1,29.098,1365.22,39725.74,960.0,0.0,0.0,70.03,70.03,4.04,0.14,1.39,92.42,75.02,112.32,29.098
2024-08-13 01:00:00,5401,1,225,8,1,0.0,0.0,1,67.31,1,28.356,1334.56,37843.0,960.0,0.0,0.0,67.31,67.31,0.86,0.0,145.51,82.69,85.49,176.55,57.454
2024-08-13 02:00:00,5402,2,225,8,1,0.0,0.0,1,64.24,1,27.521,1311.11,36082.87,960.0,0.0,0.0,64.24,64.24,0.0,0.0,224.15,97.9,101.99,297.16,84.975
2024-08-13 03:00:00,5403,3,225,8,1,0.0,0.0,1,68.66,1,28.725,1301.83,37395.6,960.0,0.0,0.0,68.66,68.66,1.06,3.99,81.13,88.56,162.34,319.59,113.7
2024-08-13 04:00:00,5404,4,225,8,1,0.0,0.0,1,64.17,1,27.5,1277.14,35121.89,960.0,0.0,0.0,64.17,64.17,0.43,118.32,300.25,84.15,258.79,231.22,141.2
2024-08-13 05:00:00,5405,5,225,8,1,0.0,0.0,1,70.65,1,29.268,1277.89,37401.53,960.0,0.0,0.0,70.65,70.65,0.0,169.59,318.43,165.29,301.16,288.69,170.468
2024-08-13 06:00:00,5406,6,225,8,1,0.0,0.0,1,92.96,1,35.354,1317.21,46568.35,960.0,0.0,0.0,92.96,92.96,109.91,233.92,401.7,222.25,236.11,286.87,205.822
2024-08-13 07:00:00,5407,7,225,8,1,0.2139,106.95,1,0.0,0,0.0,1265.71,0.0,960.0,0.0,0.0,106.95,106.95,208.89,319.46,340.33,294.19,330.11,261.98,205.822
2024-08-13 08:00:00,5408,8,225,8,1,0.3904,195.19,1,0.0,0,0.0,1340.95,0.0,960.0,0.0,0.0,195.19,195.19,200.22,332.74,284.76,286.47,227.67,243.38,205.822
2024-08-13 09:00:00,5409,9,225,8,1,0.4103,205.17,1,0.0,0,0.0,1274.21,0.0,960.0,0.0,0.0,205.17,205.17,282.18,385.84,210.23,270.43,326.28,262.79,205.822
2024-08-13 10:00:00,5410,10,225,8,1,0.5734,286.71,1,0.0,0,0.0,1259.43,0.0,964.93,5.48,0.0,286.71,286.71,453.73,290.79,179.36,270.1,316.42,282.88,205.822
2024-08-13 11:00:00,5411,11,225,8,1,0.7501,375.06,1,0.0,0,0.0,1343.69,0.0,1060.69,106.41,0.0,375.06,375.06,400.86,236.85,68.15,265.78,275.54,257.77,205.822
2024-08-13 12:00:00,5412,12,225,8,1,0.773,386.5,1,0.0,0,0.0,1287.74,0.0,1080.0,21.45,0.0,386.5,386.5,364.37,194.02,0.0,232.5,281.53,337.5,205.822
2024-08-13 13:00:00,5413,13,225,8,1,0.7054,352.7,1,0.0,0,0.0,1314.85,0.0,1080.0,0.0,0.0,352.7,352.7,267.37,157.8,0.0,254.76,287.77,274.68,205.822
2024-08-13 14:00:00,5414,14,225,8,1,0.5509,275.45,1,0.0,0,0.0,1277.22,0.0,1080.0,0.0,0.0,275.45,275.45,146.77,68.46,7.08,279.98,291.03,312.01,205.822
2024-08-13 15:00:00,5415,15,225,8,1,0.3264,163.21,1,0.0,0,0.0,1206.02,0.0,960.0,0.0,108.0,163.21,271.21,169.17,0.0,2.02,302.81,304.71,171.67,205.822
2024-08-13 16:00:00,5416,16,225,8,1,0.3422,171.08,1,0.0,0,0.0,1314.55,0.0,960.0,0.0,0.0,171.08,171.08,53.61,5.38,0.0,305.54,317.78,202.02,205.822
2024-08-13 17:00:00,5417,17,225,8,1,0.1198,59.92,1,0.0,0,0.0,1241.07,0.0,960.0,0.0,0.0,59.92,59.92,2.96,0.15,0.0,298.18,303.6,113.24,205.822
2024-08-13 18:00:00,5418,18,225,8,1,0.0,0.0,1,110.0,1,40.0,1335.31,53412.4,960.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,310.43,210.24,78.55,245.822
2024-08-13 19:00:00,5419,19,225,8,1,0.0,0.0,1,110.0,1,40.0,1233.15,49326.0,960.0,0.0,0.0,110.0,110.0,2.39,1.01,0.0,237.97,208.07,80.05,285.822
2024-08-13 20:00:00,5420,20,225,8,1,0.0,0.0,1,110.0,1,40.0,1220.97,48838.8,960.0,0.0,0.0,110.0,110.0,3.15,0.11,0.0,196.19,120.12,89.22,325.822
2024-08-13 21:00:00,5421,21,225,8,1,0.0,0.0,1,110.0,1,40.0,1305.26,52210.4,960.0,0.0,0.0,110.0,110.0,3.55,0.0,0.0,198.3,89.56,99.8,365.822
2024-08-13 22:00:00,5422,22,225,8,1,0.0,0.0,1,110.0,1,40.0,1309.82,52392.8,960.0,0.0,0.0,110.0,110.0,0.52,0.0,0.0,129.57,88.89,95.62,405.822
2024-08-13 23:00:00,5423,23,225,8,1,0.0,0.0,1,92.47,1,35.22,1297.46,45695.97,960.0,0.0,0.0,92.47,92.47,3.19,0.0,5.24,90.28,90.57,90.98,441.042
2024-08-14 00:00:00,5424,0,226,8,1,0.0,0.0,1,69.44,1,28.938,1245.85,36052.75,960.0,0.0,0.0,69.44,69.44,0.0,0.0,3.6,93.2,93.0,127.24,28.938
2024-08-14 01:00:00,5425,1,226,8,1,0.0,0.0,1,66.29,1,28.078,1327.39,37270.34,960.0,0.0,0.0,66.29,66.29,0.0,0.39,73.72,82.05,110.73,261.78,57.016
2024-08-14 02:00:00,5426,2,226,8,1,0.0,0.0,1,65.19,1,27.78,1236.11,34339.23,960.0,0.0,0.0,65.19,65.19,0.0,0.0,127.02,87.79,97.11,306.98,84.796
2024-08-14 03:00:00,5427,3,226,8,1,0.0,0.0,1,69.23,1,28.881,1274.91,36821.25,960.0,0.0,0.0,69.23,69.23,0.0,0.0,199.2,95.51,139.35,272.77,113.677
2024-08-14 04:00:00,5428,4,226,8,1,0.0,0.0,1,70.65,1,29.268,1262.35,36946.01,960.0,0.0,0.0,70.65,70.65,1.08,90.0,288.34,93.06,221.88,277.94,142.945
2024-08-14 05:00:00,5429,5,226,8,1,0.0,0.0,1,70.25,1,29.16,1278.27,37274.18,960.0,0.0,0.0,70.25,70.25,2.77,175.88,335.82,150.35,302.25,314.15,172.105
2024-08-14 06:00:00,5430,6,226,8,1,0.0,0.0,1,86.97,1,33.719,1326.0,44711.7,960.0,0.0,0.0,86.97,86.97,107.08,252.57,458.54,240.0,272.48,234.43,205.824
2024-08-14 07:00:00,5431,7,226,8,1,0.2146,107.31,1,0.0,0,0.0,1268.33,0.0,960.0,0.0,0.0,107.31,107.31,155.11,337.35,471.08,324.0,258.63,240.88,205.824
2024-08-14 08:00:00,5432,8,226,8,1,0.3735,186.76,1,0.0,0,0.0,1314.81,0.0,960.0,0.0,0.0,186.76,186.76,266.93,299.66,486.53,272.78,274.08,284.24,205.824
2024-08-14 09:00:00,5433,9,226,8,1,0.5093,254.63,1,0.0,0,0.0,1319.85,0.0,960.0,0.0,0.0,254.63,254.63,358.55,308.21,191.21,264.62,233.21,291.23,205.824
2024-08-14 10:00:00,5434,10,226,8,1,0.6847,342.34,1,0.0,0,0.0,1226.55,0.0,1021.56,68.4,0.0,342.34,342.34,328.05,458.79,185.16,252.57,254.23,362.57,205.824
2024-08-14 11:00:00,5435,11,226,8,1,0.6325,316.23,1,0.0,0,0.0,1247.67,0.0,1068.23,51.85,0.0,316.23,316.23,364.99,412.16,74.26,281.47,297.0,294.72,205.824
2024-08-14 12:00:00,5436,12,226,8,1,0.695,347.48,1,0.0,0,0.0,1278.05,0.0,1080.0,13.08,0.0,347.48,347.48,399.45,209.28,0.0,255.24,267.75,249.04,205.824
2024-08-14 13:00:00,5437,13,226,8,1,0.808,404.0,1,0.0,0,0.0,1269.96,0.0,1080.0,0.0,0.0,404.0,404.0,308.89,194.94,0.0,262.38,313.46,304.81,205.824
2024-08-14 14:00:00,5438,14,226,8,1,0.7491,374.53,1,0.0,0,0.0,1304.86,0.0,1080.0,0.0,0.0,374.53,374.53,185.16,117.02,0.05,284.26,325.32,344.36,205.824
2024-08-14 15:00:00,5439,15,226,8,1,0.3455,172.77,1,0.0,0,0.0,1218.0,0.0,971.76,0.0,97.41,172.77,270.19,193.95,2.3,2.67,259.33,301.76,179.95,205.824
2024-08-14 16:00:00,5440,16,226,8,1,0.3877,193.86,1,0.0,0,0.0,1320.87,0.0,960.0,0.0,10.59,193.86,204.45,107.19,4.05,0.0,296.57,309.55,161.59,205.824
2024-08-14 17:00:00,5441,17,226,8,1,0.2211,110.57,1,0.0,0,0.0,1321.8,0.0,960.0,0.0,0.0,110.57,110.57,0.0,0.0,0.57,300.46,278.43,99.45,205.824
